Time [sec],Acceleration [cm/sec2]
11.02,-0.01956
11.03,-0.00861
11.04,-0.00259
11.05,-0.0059
11.06,0.00009
11.07,-0.00196
11.08,-0.02657
11.09,-0.02324
11.1,0.01225
11.11,0.0261
11.12,0.01389
11.13,0.01408
11.14,0.02902
11.15,0.02839
11.16,0.02432
11.17,0.0165
11.18,-0.01138
11.19,-0.00378
11.2,0.01877
11.21,-0.00861
11.22,-0.01557
11.23,0.0133
11.24,0.00825
11.25,-0.00647
11.26,0.00553
11.27,0.0228
11.28,0.0122
11.29,-0.01454
11.3,-0.01209
11.31,0.00109
11.32,0.00313
11.33,0.01135
11.34,0.01257
11.35,0.01354
11.36,0.01679
11.37,-0.00046
11.38,-0.01237
11.39,-0.01875
11.4,-0.03006
11.41,-0.02124
11.42,-0.0155
11.43,-0.01129
11.44,0.00889
11.45,-0.00032
11.46,-0.01813
11.47,-0.0051
11.48,-0.00068
11.49,0.00383
11.5,0.02403
11.51,0.00892
11.52,-0.02483
11.53,-0.01413
11.54,0.00894
11.55,-0.01395
11.56,-0.03464
11.57,-0.00995
11.58,-0.00639
11.59,-0.01845
11.6,0.0072
11.61,0.00209
11.62,-0.03395
11.63,-0.01895
11.64,0.00993
11.65,0.00584
11.66,-0.01802
11.67,-0.02488
11.68,0.02157
11.69,0.04907
11.7,0.0085
11.71,-0.01315
11.72,-0.01064
11.73,-0.02394
11.74,-0.00397
11.75,0.01187
11.76,-0.01783
11.77,-0.01309
11.78,0.00308
11.79,-0.01394
11.8,-0.00878
11.81,-0.00259
11.82,-0.01561
11.83,-0.01877
11.84,-0.02244
11.85,-0.01197
11.86,0.00446
11.87,0.0027
11.88,0.00951
11.89,0.01162
11.9,-0.00016
11.91,-0.00401
11.92,-0.01363
11.93,-0.0225
11.94,-0.01657
11.95,0.0019
11.96,0.01841
11.97,0.00705
11.98,-0.00163
11.99,0.00072
12,-0.00685
12.01,0.0163
12.02,0.03573
12.03,0.00493
12.04,-0.00169
12.05,0.01581
12.06,0.00643
12.07,0.0049
12.08,0.0117
12.09,0.00578
12.1,0.00431
12.11,-0.00361
12.12,-0.01386
12.13,-0.00639
12.14,-0.00477
12.15,-0.01056
12.16,-0.00649
12.17,-0.00662
12.18,-0.0089
12.19,-0.00278
12.2,0.01186
12.21,0.03489
12.22,0.02875
12.23,-0.01477
12.24,-0.03139
12.25,-0.01272
12.26,0.00774
12.27,0.028
12.28,0.02547
12.29,0.0016
12.3,-0.00526
12.31,0.00703
12.32,0.02235
12.33,0.01279
12.34,-0.01729
12.35,-0.02434
12.36,-0.01483
12.37,0.00205
12.38,0.0217
12.39,0.02014
12.4,0.01604
12.41,0.00547
12.42,-0.00412
12.43,0.02329
12.44,0.01932
12.45,-0.01664
12.46,0.00635
12.47,0.03384
12.48,0.01852
12.49,0.00551
12.5,-0.00463
12.51,-0.00315
12.52,0.00053
12.53,-0.02176
12.54,-0.01872
12.55,0.00139
12.56,-0.01792
12.57,-0.01655
12.58,0.01707
12.59,0.0096
12.6,-0.00845
12.61,0.00517
12.62,0.01154
12.63,-0.0022
12.64,0.00237
12.65,0.02836
12.66,0.02991
12.67,0.01428
12.68,0.00899
12.69,-0.00367
12.7,-0.00453
12.71,0.00459
12.72,-0.00229
12.73,0.02629
12.74,0.05022
12.75,-0.00832
12.76,-0.04007
12.77,-0.00436
12.78,-0.00769
12.79,-0.00916
12.8,0.04618
12.81,0.04374
12.82,-0.01895
12.83,-0.01012
12.84,0.01499
12.85,-0.01663
12.86,-0.01609
12.87,-0.00496
12.88,-0.01465
12.89,0.01696
12.9,0.01453
12.91,-0.02694
12.92,-0.00888
12.93,-0.0021
12.94,-0.0082
12.95,0.03103
12.96,0.02095
12.97,-0.00903
12.98,0.01516
12.99,0.01362
13,-0.00297
13.01,0.00067
13.02,-0.01423
13.03,-0.02015
13.04,-0.0114
13.05,-0.02405
13.06,-0.03861
13.07,-0.00751
13.08,0.03996
13.09,0.01785
13.1,-0.01059
13.11,0.02025
13.12,0.02268
13.13,-0.00421
13.14,-0.02943
13.15,-0.05003
13.16,-0.01909
13.17,0.00836
13.18,0.00176
13.19,0.01617
13.2,0.02109
13.21,0.00286
13.22,-0.01526
13.23,-0.01657
13.24,0.01351
13.25,0.01208
13.26,-0.0264
13.27,-0.02291
13.28,0.00943
13.29,0.01814
13.3,0.00927
13.31,0.01484
13.32,0.01619
13.33,-0.01038
13.34,-0.01132
13.35,0.01662
13.36,0.01821
13.37,-0.00424
13.38,-0.02763
13.39,-0.02451
13.4,0.00076
13.41,0.0065
13.42,-0.00954
13.43,-0.03608
13.44,-0.03868
13.45,0.009
13.46,0.02928
13.47,-0.02052
13.48,-0.04733
13.49,-0.00954
13.5,0.00579
13.51,-0.02559
13.52,-0.02403
13.53,0.01078
13.54,0.01044
13.55,-0.02133
13.56,-0.02923
13.57,-0.00505
13.58,-0.00134
13.59,-0.02172
13.6,-0.01378
13.61,0.00282
13.62,-0.00102
13.63,0.01858
13.64,0.04298
13.65,0.00593
13.66,-0.04629
13.67,-0.04267
13.68,-0.01073
13.69,0.01516
13.7,0.03676
13.71,0.02841
13.72,-0.00716
13.73,-0.00475
13.74,0.01439
13.75,-0.01401
13.76,-0.02159
13.77,0.01537
13.78,0.00359
13.79,-0.02107
13.8,-0.0047
13.81,-0.01172
13.82,-0.01684
13.83,0.01285
13.84,0.00622
13.85,-0.00624
13.86,0.01707
13.87,0.01562
13.88,0.01377
13.89,0.03067
13.9,0.01065
13.91,-0.00547
13.92,-0.00107
13.93,-0.02059
13.94,-0.02023
13.95,-0.0108
13.96,-0.0345
13.97,-0.01444
13.98,0.03442
13.99,0.01469
14,-0.01767
14.01,-0.00615
14.02,0.00075
14.03,0.00042
14.04,0.00086
14.05,-0.01133
14.06,-0.01266
14.07,-0.01435
14.08,-0.0285
14.09,-0.01902
14.1,-0.00302
14.11,-0.00222
14.12,0.00983
14.13,0.02043
14.14,0.00118
14.15,-0.01812
14.16,-0.00938
14.17,-0.01317
14.18,-0.03094
14.19,-0.01735
14.2,-0.00008
14.21,0.00288
14.22,0.00176
14.23,-0.00583
14.24,0.01696
14.25,0.03662
14.26,0.00301
14.27,-0.017
14.28,-0.01264
14.29,-0.01471
14.3,-0.00833
14.31,-0.02198
14.32,-0.0196
14.33,0.03363
14.34,0.03834
14.35,0.00777
14.36,0.01387
14.37,0.00305
14.38,-0.02285
14.39,-0.01881
14.4,0.00124
14.41,0.00727
14.42,-0.01213
14.43,-0.0149
14.44,-0.01087
14.45,-0.02942
14.46,-0.02008
14.47,0.00169
14.48,0.00243
14.49,-0.00202
14.5,-0.02022
14.51,-0.017
14.52,0.00481
14.53,-0.00761
14.54,-0.01227
14.55,-0.00037
